,X,Y,GWSTOR_V2,geometry,LAT,LON
6363,12.314050293,11.8311917814,H,MULTIPOINT (12.314050293 11.8311917814),11.83,12.31
6364,12.364050293,11.8311917814,H,MULTIPOINT (12.364050293 11.8311917814),11.83,12.36
6365,12.414050293,11.8311917814,H,MULTIPOINT (12.414050293 11.8311917814),11.83,12.41
6366,12.464050293,11.8311917814,H,MULTIPOINT (12.464050293 11.8311917814),11.83,12.46
6367,12.514050293,11.8311917814,H,MULTIPOINT (12.514050293 11.8311917814),11.83,12.51
6368,12.564050293,11.8311917814,H,MULTIPOINT (12.564050293 11.8311917814),11.83,12.56
6369,12.614050293,11.8311917814,H,MULTIPOINT (12.614050293 11.8311917814),11.83,12.61
6370,12.664050293,11.8311917814,H,MULTIPOINT (12.664050293 11.8311917814),11.83,12.66
6371,12.714050293,11.8311917814,H,MULTIPOINT (12.714050293 11.8311917814),11.83,12.71
6372,12.764050293,11.8311917814,H,MULTIPOINT (12.764050293 11.8311917814),11.83,12.76
6373,12.814050293,11.8311917814,H,MULTIPOINT (12.814050293 11.8311917814),11.83,12.81
6374,12.864050293,11.8311917814,H,MULTIPOINT (12.864050293 11.8311917814),11.83,12.86
6375,12.914050293,11.8311917814,H,MULTIPOINT (12.914050293 11.8311917814),11.83,12.91
6376,12.964050293,11.8311917814,H,MULTIPOINT (12.964050293 11.8311917814),11.83,12.96
6377,13.014050293,11.8311917814,H,MULTIPOINT (13.014050293 11.8311917814),11.83,13.01
6378,13.064050293,11.8311917814,H,MULTIPOINT (13.064050293 11.8311917814),11.83,13.06
6379,13.114050293,11.8311917814,H,MULTIPOINT (13.114050293 11.8311917814),11.83,13.11
6380,13.164050293,11.8311917814,H,MULTIPOINT (13.164050293 11.8311917814),11.83,13.16
6381,13.214050293,11.8311917814,H,MULTIPOINT (13.214050293 11.8311917814),11.83,13.21
6382,13.264050293,11.8311917814,H,MULTIPOINT (13.264050293 11.8311917814),11.83,13.26
6383,13.314050293,11.8311917814,H,MULTIPOINT (13.314050293 11.8311917814),11.83,13.31
6384,13.364050293,11.8311917814,H,MULTIPOINT (13.364050293 11.8311917814),11.83,13.36
6385,13.414050293,11.8311917814,H,MULTIPOINT (13.414050293 11.8311917814),11.83,13.41
6386,13.464050293,11.8311917814,H,MULTIPOINT (13.464050293 11.8311917814),11.83,13.46
6387,13.514050293,11.8311917814,H,MULTIPOINT (13.514050293 11.8311917814),11.83,13.51
6388,13.564050293,11.8311917814,H,MULTIPOINT (13.564050293 11.8311917814),11.83,13.56
6389,13.614050293,11.8311917814,H,MULTIPOINT (13.614050293 11.8311917814),11.83,13.61
6390,13.664050293,11.8311917814,H,MULTIPOINT (13.664050293 11.8311917814),11.83,13.66
6391,13.714050293,11.8311917814,H,MULTIPOINT (13.714050293 11.8311917814),11.83,13.71
6392,13.764050293,11.8311917814,H,MULTIPOINT (13.764050293 11.8311917814),11.83,13.76
6393,13.814050293,11.8311917814,H,MULTIPOINT (13.814050293 11.8311917814),11.83,13.81
6394,13.864050293,11.8311917814,H,MULTIPOINT (13.864050293 11.8311917814),11.83,13.86
6395,13.914050293,11.8311917814,H,MULTIPOINT (13.914050293 11.8311917814),11.83,13.91
6396,13.964050293,11.8311917814,H,MULTIPOINT (13.964050293 11.8311917814),11.83,13.96
6397,14.014050293,11.8311917814,H,MULTIPOINT (14.014050293 11.8311917814),11.83,14.01
6398,14.064050293,11.8311917814,H,MULTIPOINT (14.064050293 11.8311917814),11.83,14.06
6399,14.114050293,11.8311917814,H,MULTIPOINT (14.114050293 11.8311917814),11.83,14.11
6400,14.164050293,11.8311917814,H,MULTIPOINT (14.164050293 11.8311917814),11.83,14.16
6401,14.214050293,11.8311917814,H,MULTIPOINT (14.214050293 11.8311917814),11.83,14.21
6402,14.264050293,11.8311917814,H,MULTIPOINT (14.264050293 11.8311917814),11.83,14.26
6403,14.314050293,11.8311917814,H,MULTIPOINT (14.314050293 11.8311917814),11.83,14.31
6404,14.364050293,11.8311917814,H,MULTIPOINT (14.364050293 11.8311917814),11.83,14.36
6405,14.414050293,11.8311917814,H,MULTIPOINT (14.414050293 11.8311917814),11.83,14.41
6406,14.464050293,11.8311917814,H,MULTIPOINT (14.464050293 11.8311917814),11.83,14.46
6407,14.514050293,11.8311917814,H,MULTIPOINT (14.514050293 11.8311917814),11.83,14.51
6408,14.564050293,11.8311917814,H,MULTIPOINT (14.564050293 11.8311917814),11.83,14.56
6409,3.71405029297,11.7811917814,M,MULTIPOINT (3.71405029297 11.7811917814),11.78,3.71
6410,3.76405029297,11.7811917814,M,MULTIPOINT (3.76405029297 11.7811917814),11.78,3.76
6411,3.81405029297,11.7811917814,M,MULTIPOINT (3.81405029297 11.7811917814),11.78,3.81
6412,3.86405029297,11.7811917814,M,MULTIPOINT (3.86405029297 11.7811917814),11.78,3.86
6413,3.91405029297,11.7811917814,M,MULTIPOINT (3.91405029297 11.7811917814),11.78,3.91
6414,3.96405029297,11.7811917814,M,MULTIPOINT (3.96405029297 11.7811917814),11.78,3.96
6415,4.01405029297,11.7811917814,M,MULTIPOINT (4.01405029297 11.7811917814),11.78,4.01
6416,4.06405029297,11.7811917814,M,MULTIPOINT (4.06405029297 11.7811917814),11.78,4.06
6417,4.11405029297,11.7811917814,LM,MULTIPOINT (4.11405029297 11.7811917814),11.78,4.11
6418,4.16405029297,11.7811917814,LM,MULTIPOINT (4.16405029297 11.7811917814),11.78,4.16
6419,4.21405029297,11.7811917814,M,MULTIPOINT (4.21405029297 11.7811917814),11.78,4.21
6420,4.26405029297,11.7811917814,M,MULTIPOINT (4.26405029297 11.7811917814),11.78,4.26
6421,4.31405029297,11.7811917814,M,MULTIPOINT (4.31405029297 11.7811917814),11.78,4.31
6422,4.36405029297,11.7811917814,M,MULTIPOINT (4.36405029297 11.7811917814),11.78,4.36
6423,4.41405029297,11.7811917814,M,MULTIPOINT (4.41405029297 11.7811917814),11.78,4.41
6424,4.46405029297,11.7811917814,M,MULTIPOINT (4.46405029297 11.7811917814),11.78,4.46
6425,4.51405029297,11.7811917814,L,MULTIPOINT (4.51405029297 11.7811917814),11.78,4.51
6426,4.56405029297,11.7811917814,L,MULTIPOINT (4.56405029297 11.7811917814),11.78,4.56
6427,4.61405029297,11.7811917814,L,MULTIPOINT (4.61405029297 11.7811917814),11.78,4.61
6428,4.66405029297,11.7811917814,L,MULTIPOINT (4.66405029297 11.7811917814),11.78,4.66
6429,4.71405029297,11.7811917814,L,MULTIPOINT (4.71405029297 11.7811917814),11.78,4.71
6430,4.76405029297,11.7811917814,L,MULTIPOINT (4.76405029297 11.7811917814),11.78,4.76
6431,4.81405029297,11.7811917814,L,MULTIPOINT (4.81405029297 11.7811917814),11.78,4.81
6432,4.86405029297,11.7811917814,L,MULTIPOINT (4.86405029297 11.7811917814),11.78,4.86
6433,4.91405029297,11.7811917814,L,MULTIPOINT (4.91405029297 11.7811917814),11.78,4.91
6434,4.96405029297,11.7811917814,L,MULTIPOINT (4.96405029297 11.7811917814),11.78,4.96
6435,5.01405029297,11.7811917814,L,MULTIPOINT (5.01405029297 11.7811917814),11.78,5.01
6436,5.06405029297,11.7811917814,L,MULTIPOINT (5.06405029297 11.7811917814),11.78,5.06
6437,5.11405029297,11.7811917814,L,MULTIPOINT (5.11405029297 11.7811917814),11.78,5.11
6438,5.16405029297,11.7811917814,L,MULTIPOINT (5.16405029297 11.7811917814),11.78,5.16
6439,5.21405029297,11.7811917814,L,MULTIPOINT (5.21405029297 11.7811917814),11.78,5.21
6440,5.26405029297,11.7811917814,L,MULTIPOINT (5.26405029297 11.7811917814),11.78,5.26
6441,5.31405029297,11.7811917814,L,MULTIPOINT (5.31405029297 11.7811917814),11.78,5.31
6442,5.36405029297,11.7811917814,L,MULTIPOINT (5.36405029297 11.7811917814),11.78,5.36
6443,5.41405029297,11.7811917814,L,MULTIPOINT (5.41405029297 11.7811917814),11.78,5.41
6444,5.46405029297,11.7811917814,L,MULTIPOINT (5.46405029297 11.7811917814),11.78,5.46
6445,5.51405029297,11.7811917814,L,MULTIPOINT (5.51405029297 11.7811917814),11.78,5.51
6446,5.56405029297,11.7811917814,L,MULTIPOINT (5.56405029297 11.7811917814),11.78,5.56
6447,5.61405029297,11.7811917814,L,MULTIPOINT (5.61405029297 11.7811917814),11.78,5.61
6448,5.66405029297,11.7811917814,L,MULTIPOINT (5.66405029297 11.7811917814),11.78,5.66
6449,5.71405029297,11.7811917814,L,MULTIPOINT (5.71405029297 11.7811917814),11.78,5.71
6450,5.76405029297,11.7811917814,L,MULTIPOINT (5.76405029297 11.7811917814),11.78,5.76
6451,5.81405029297,11.7811917814,L,MULTIPOINT (5.81405029297 11.7811917814),11.78,5.81
6452,5.86405029297,11.7811917814,L,MULTIPOINT (5.86405029297 11.7811917814),11.78,5.86
6453,5.91405029297,11.7811917814,L,MULTIPOINT (5.91405029297 11.7811917814),11.78,5.91
6454,5.96405029297,11.7811917814,L,MULTIPOINT (5.96405029297 11.7811917814),11.78,5.96
6455,6.01405029297,11.7811917814,L,MULTIPOINT (6.01405029297 11.7811917814),11.78,6.01
6456,6.06405029297,11.7811917814,L,MULTIPOINT (6.06405029297 11.7811917814),11.78,6.06
6457,6.11405029297,11.7811917814,L,MULTIPOINT (6.11405029297 11.7811917814),11.78,6.11
6458,6.16405029297,11.7811917814,L,MULTIPOINT (6.16405029297 11.7811917814),11.78,6.16
6459,6.21405029297,11.7811917814,L,MULTIPOINT (6.21405029297 11.7811917814),11.78,6.21
6460,6.26405029297,11.7811917814,L,MULTIPOINT (6.26405029297 11.7811917814),11.78,6.26
6461,6.31405029297,11.7811917814,L,MULTIPOINT (6.31405029297 11.7811917814),11.78,6.31
6462,6.36405029297,11.7811917814,L,MULTIPOINT (6.36405029297 11.7811917814),11.78,6.36
6463,6.41405029297,11.7811917814,L,MULTIPOINT (6.41405029297 11.7811917814),11.78,6.41
6464,6.46405029297,11.7811917814,L,MULTIPOINT (6.46405029297 11.7811917814),11.78,6.46
6465,6.51405029297,11.7811917814,L,MULTIPOINT (6.51405029297 11.7811917814),11.78,6.51
6466,6.56405029297,11.7811917814,L,MULTIPOINT (6.56405029297 11.7811917814),11.78,6.56
6467,6.61405029297,11.7811917814,L,MULTIPOINT (6.61405029297 11.7811917814),11.78,6.61
6468,6.66405029297,11.7811917814,L,MULTIPOINT (6.66405029297 11.7811917814),11.78,6.66
6469,6.71405029297,11.7811917814,L,MULTIPOINT (6.71405029297 11.7811917814),11.78,6.71
6470,6.76405029297,11.7811917814,L,MULTIPOINT (6.76405029297 11.7811917814),11.78,6.76
6471,6.81405029297,11.7811917814,L,MULTIPOINT (6.81405029297 11.7811917814),11.78,6.81
6472,6.86405029297,11.7811917814,L,MULTIPOINT (6.86405029297 11.7811917814),11.78,6.86
6473,6.91405029297,11.7811917814,L,MULTIPOINT (6.91405029297 11.7811917814),11.78,6.91
6474,6.96405029297,11.7811917814,L,MULTIPOINT (6.96405029297 11.7811917814),11.78,6.96
6475,7.01405029297,11.7811917814,L,MULTIPOINT (7.01405029297 11.7811917814),11.78,7.01
6476,7.06405029297,11.7811917814,L,MULTIPOINT (7.06405029297 11.7811917814),11.78,7.06
6477,7.11405029297,11.7811917814,L,MULTIPOINT (7.11405029297 11.7811917814),11.78,7.11
6478,7.16405029297,11.7811917814,L,MULTIPOINT (7.16405029297 11.7811917814),11.78,7.16
6479,7.21405029297,11.7811917814,L,MULTIPOINT (7.21405029297 11.7811917814),11.78,7.21
6480,7.26405029297,11.7811917814,L,MULTIPOINT (7.26405029297 11.7811917814),11.78,7.26
6481,7.31405029297,11.7811917814,L,MULTIPOINT (7.31405029297 11.7811917814),11.78,7.31
6482,7.36405029297,11.7811917814,L,MULTIPOINT (7.36405029297 11.7811917814),11.78,7.36
6483,7.41405029297,11.7811917814,L,MULTIPOINT (7.41405029297 11.7811917814),11.78,7.41
6484,7.46405029297,11.7811917814,L,MULTIPOINT (7.46405029297 11.7811917814),11.78,7.46
6485,7.51405029297,11.7811917814,L,MULTIPOINT (7.51405029297 11.7811917814),11.78,7.51
6486,7.56405029297,11.7811917814,L,MULTIPOINT (7.56405029297 11.7811917814),11.78,7.56
6487,7.61405029297,11.7811917814,L,MULTIPOINT (7.61405029297 11.7811917814),11.78,7.61
6488,7.66405029297,11.7811917814,L,MULTIPOINT (7.66405029297 11.7811917814),11.78,7.66
6489,7.71405029297,11.7811917814,L,MULTIPOINT (7.71405029297 11.7811917814),11.78,7.71
6490,7.76405029297,11.7811917814,L,MULTIPOINT (7.76405029297 11.7811917814),11.78,7.76
6491,7.81405029297,11.7811917814,L,MULTIPOINT (7.81405029297 11.7811917814),11.78,7.81
6492,7.86405029297,11.7811917814,L,MULTIPOINT (7.86405029297 11.7811917814),11.78,7.86
6493,7.91405029297,11.7811917814,L,MULTIPOINT (7.91405029297 11.7811917814),11.78,7.91
6494,7.96405029297,11.7811917814,L,MULTIPOINT (7.96405029297 11.7811917814),11.78,7.96
6495,8.01405029297,11.7811917814,L,MULTIPOINT (8.014050292969999 11.7811917814),11.78,8.01
6496,8.06405029297,11.7811917814,L,MULTIPOINT (8.06405029297 11.7811917814),11.78,8.06
6497,8.11405029297,11.7811917814,L,MULTIPOINT (8.114050292969999 11.7811917814),11.78,8.11
6498,8.16405029297,11.7811917814,L,MULTIPOINT (8.16405029297 11.7811917814),11.78,8.16
6499,8.21405029297,11.7811917814,L,MULTIPOINT (8.214050292970001 11.7811917814),11.78,8.21
6500,8.26405029297,11.7811917814,L,MULTIPOINT (8.264050292969999 11.7811917814),11.78,8.26
6501,8.31405029297,11.7811917814,L,MULTIPOINT (8.31405029297 11.7811917814),11.78,8.31
6502,8.36405029297,11.7811917814,L,MULTIPOINT (8.364050292969999 11.7811917814),11.78,8.36
6503,8.41405029297,11.7811917814,L,MULTIPOINT (8.41405029297 11.7811917814),11.78,8.41
6504,8.46405029297,11.7811917814,L,MULTIPOINT (8.464050292970001 11.7811917814),11.78,8.46
6505,8.51405029297,11.7811917814,L,MULTIPOINT (8.514050292969999 11.7811917814),11.78,8.51
6506,8.56405029297,11.7811917814,L,MULTIPOINT (8.56405029297 11.7811917814),11.78,8.56
6507,8.61405029297,11.7811917814,L,MULTIPOINT (8.614050292969999 11.7811917814),11.78,8.61
6508,8.66405029297,11.7811917814,L,MULTIPOINT (8.66405029297 11.7811917814),11.78,8.66
6509,8.71405029297,11.7811917814,L,MULTIPOINT (8.714050292970001 11.7811917814),11.78,8.71
6510,8.76405029297,11.7811917814,L,MULTIPOINT (8.764050292969999 11.7811917814),11.78,8.76
6511,8.81405029297,11.7811917814,L,MULTIPOINT (8.81405029297 11.7811917814),11.78,8.81
6512,8.86405029297,11.7811917814,L,MULTIPOINT (8.864050292969999 11.7811917814),11.78,8.86
6513,8.91405029297,11.7811917814,L,MULTIPOINT (8.91405029297 11.7811917814),11.78,8.91
6514,8.96405029297,11.7811917814,L,MULTIPOINT (8.964050292970001 11.7811917814),11.78,8.96
6515,9.01405029297,11.7811917814,L,MULTIPOINT (9.014050292969999 11.7811917814),11.78,9.01
6516,9.06405029297,11.7811917814,L,MULTIPOINT (9.06405029297 11.7811917814),11.78,9.06
6517,9.11405029297,11.7811917814,L,MULTIPOINT (9.114050292969999 11.7811917814),11.78,9.11
6518,9.16405029297,11.7811917814,L,MULTIPOINT (9.16405029297 11.7811917814),11.78,9.16
6519,9.21405029297,11.7811917814,L,MULTIPOINT (9.214050292970001 11.7811917814),11.78,9.21
6520,9.26405029297,11.7811917814,L,MULTIPOINT (9.264050292969999 11.7811917814),11.78,9.26
6521,9.31405029297,11.7811917814,LM,MULTIPOINT (9.31405029297 11.7811917814),11.78,9.31
6522,9.36405029297,11.7811917814,M,MULTIPOINT (9.364050292969999 11.7811917814),11.78,9.36
6523,9.41405029297,11.7811917814,H,MULTIPOINT (9.41405029297 11.7811917814),11.78,9.41
6524,9.46405029297,11.7811917814,H,MULTIPOINT (9.464050292970001 11.7811917814),11.78,9.46
6525,9.51405029297,11.7811917814,H,MULTIPOINT (9.514050292969999 11.7811917814),11.78,9.51
6526,9.56405029297,11.7811917814,H,MULTIPOINT (9.56405029297 11.7811917814),11.78,9.56
6527,9.61405029297,11.7811917814,H,MULTIPOINT (9.614050292969999 11.7811917814),11.78,9.61
6528,9.66405029297,11.7811917814,H,MULTIPOINT (9.66405029297 11.7811917814),11.78,9.66
6529,9.71405029297,11.7811917814,H,MULTIPOINT (9.714050292970001 11.7811917814),11.78,9.71
6530,9.76405029297,11.7811917814,H,MULTIPOINT (9.764050292969999 11.7811917814),11.78,9.76
6531,9.81405029297,11.7811917814,H,MULTIPOINT (9.81405029297 11.7811917814),11.78,9.81
6532,9.86405029297,11.7811917814,H,MULTIPOINT (9.864050292969999 11.7811917814),11.78,9.86
6533,9.91405029297,11.7811917814,H,MULTIPOINT (9.91405029297 11.7811917814),11.78,9.91
6534,9.96405029297,11.7811917814,H,MULTIPOINT (9.964050292970001 11.7811917814),11.78,9.96
6535,10.014050293,11.7811917814,H,MULTIPOINT (10.014050293 11.7811917814),11.78,10.01
6536,10.064050293,11.7811917814,H,MULTIPOINT (10.064050293 11.7811917814),11.78,10.06
6537,10.114050293,11.7811917814,H,MULTIPOINT (10.114050293 11.7811917814),11.78,10.11
6538,10.164050293,11.7811917814,H,MULTIPOINT (10.164050293 11.7811917814),11.78,10.16
6539,10.214050293,11.7811917814,H,MULTIPOINT (10.214050293 11.7811917814),11.78,10.21
6540,10.264050293,11.7811917814,H,MULTIPOINT (10.264050293 11.7811917814),11.78,10.26
6541,10.314050293,11.7811917814,H,MULTIPOINT (10.314050293 11.7811917814),11.78,10.31
6542,10.364050293,11.7811917814,H,MULTIPOINT (10.364050293 11.7811917814),11.78,10.36
6543,10.414050293,11.7811917814,H,MULTIPOINT (10.414050293 11.7811917814),11.78,10.41
6544,10.464050293,11.7811917814,H,MULTIPOINT (10.464050293 11.7811917814),11.78,10.46
6545,10.514050293,11.7811917814,H,MULTIPOINT (10.514050293 11.7811917814),11.78,10.51
6546,10.564050293,11.7811917814,H,MULTIPOINT (10.564050293 11.7811917814),11.78,10.56
6547,10.614050293,11.7811917814,H,MULTIPOINT (10.614050293 11.7811917814),11.78,10.61
6548,10.664050293,11.7811917814,LM,MULTIPOINT (10.664050293 11.7811917814),11.78,10.66
6549,10.714050293,11.7811917814,LM,MULTIPOINT (10.714050293 11.7811917814),11.78,10.71
6550,10.764050293,11.7811917814,LM,MULTIPOINT (10.764050293 11.7811917814),11.78,10.76
6551,10.814050293,11.7811917814,LM,MULTIPOINT (10.814050293 11.7811917814),11.78,10.81
6552,10.864050293,11.7811917814,LM,MULTIPOINT (10.864050293 11.7811917814),11.78,10.86
6553,10.914050293,11.7811917814,LM,MULTIPOINT (10.914050293 11.7811917814),11.78,10.91
6554,10.964050293,11.7811917814,LM,MULTIPOINT (10.964050293 11.7811917814),11.78,10.96
6555,11.014050293,11.7811917814,LM,MULTIPOINT (11.014050293 11.7811917814),11.78,11.01
6556,11.064050293,11.7811917814,LM,MULTIPOINT (11.064050293 11.7811917814),11.78,11.06
6557,11.114050293,11.7811917814,LM,MULTIPOINT (11.114050293 11.7811917814),11.78,11.11
6558,11.164050293,11.7811917814,LM,MULTIPOINT (11.164050293 11.7811917814),11.78,11.16
6559,11.214050293,11.7811917814,LM,MULTIPOINT (11.214050293 11.7811917814),11.78,11.21
6560,11.264050293,11.7811917814,LM,MULTIPOINT (11.264050293 11.7811917814),11.78,11.26
6561,11.314050293,11.7811917814,LM,MULTIPOINT (11.314050293 11.7811917814),11.78,11.31
6562,11.364050293,11.7811917814,LM,MULTIPOINT (11.364050293 11.7811917814),11.78,11.36
6563,11.414050293,11.7811917814,H,MULTIPOINT (11.414050293 11.7811917814),11.78,11.41
6564,11.464050293,11.7811917814,H,MULTIPOINT (11.464050293 11.7811917814),11.78,11.46
6565,11.514050293,11.7811917814,H,MULTIPOINT (11.514050293 11.7811917814),11.78,11.51
6566,11.564050293,11.7811917814,H,MULTIPOINT (11.564050293 11.7811917814),11.78,11.56
6567,11.614050293,11.7811917814,H,MULTIPOINT (11.614050293 11.7811917814),11.78,11.61
6568,11.664050293,11.7811917814,H,MULTIPOINT (11.664050293 11.7811917814),11.78,11.66
6569,11.714050293,11.7811917814,H,MULTIPOINT (11.714050293 11.7811917814),11.78,11.71
6570,11.764050293,11.7811917814,H,MULTIPOINT (11.764050293 11.7811917814),11.78,11.76
6571,11.814050293,11.7811917814,H,MULTIPOINT (11.814050293 11.7811917814),11.78,11.81
6572,11.864050293,11.7811917814,H,MULTIPOINT (11.864050293 11.7811917814),11.78,11.86
6573,11.914050293,11.7811917814,H,MULTIPOINT (11.914050293 11.7811917814),11.78,11.91
6574,11.964050293,11.7811917814,H,MULTIPOINT (11.964050293 11.7811917814),11.78,11.96
6575,12.014050293,11.7811917814,H,MULTIPOINT (12.014050293 11.7811917814),11.78,12.01
6576,12.064050293,11.7811917814,H,MULTIPOINT (12.064050293 11.7811917814),11.78,12.06
6577,12.114050293,11.7811917814,H,MULTIPOINT (12.114050293 11.7811917814),11.78,12.11
6578,12.164050293,11.7811917814,H,MULTIPOINT (12.164050293 11.7811917814),11.78,12.16
6579,12.214050293,11.7811917814,H,MULTIPOINT (12.214050293 11.7811917814),11.78,12.21
6580,12.264050293,11.7811917814,H,MULTIPOINT (12.264050293 11.7811917814),11.78,12.26
6581,12.314050293,11.7811917814,H,MULTIPOINT (12.314050293 11.7811917814),11.78,12.31
6582,12.364050293,11.7811917814,H,MULTIPOINT (12.364050293 11.7811917814),11.78,12.36
6583,12.414050293,11.7811917814,H,MULTIPOINT (12.414050293 11.7811917814),11.78,12.41
6584,12.464050293,11.7811917814,H,MULTIPOINT (12.464050293 11.7811917814),11.78,12.46
6585,12.514050293,11.7811917814,H,MULTIPOINT (12.514050293 11.7811917814),11.78,12.51
6586,12.564050293,11.7811917814,H,MULTIPOINT (12.564050293 11.7811917814),11.78,12.56
6587,12.614050293,11.7811917814,H,MULTIPOINT (12.614050293 11.7811917814),11.78,12.61
6588,12.664050293,11.7811917814,H,MULTIPOINT (12.664050293 11.7811917814),11.78,12.66
6589,12.714050293,11.7811917814,H,MULTIPOINT (12.714050293 11.7811917814),11.78,12.71
6590,12.764050293,11.7811917814,H,MULTIPOINT (12.764050293 11.7811917814),11.78,12.76
6591,12.814050293,11.7811917814,H,MULTIPOINT (12.814050293 11.7811917814),11.78,12.81
6592,12.864050293,11.7811917814,H,MULTIPOINT (12.864050293 11.7811917814),11.78,12.86
6593,12.914050293,11.7811917814,H,MULTIPOINT (12.914050293 11.7811917814),11.78,12.91
6594,12.964050293,11.7811917814,H,MULTIPOINT (12.964050293 11.7811917814),11.78,12.96
6595,13.014050293,11.7811917814,H,MULTIPOINT (13.014050293 11.7811917814),11.78,13.01
6596,13.064050293,11.7811917814,H,MULTIPOINT (13.064050293 11.7811917814),11.78,13.06
6597,13.114050293,11.7811917814,H,MULTIPOINT (13.114050293 11.7811917814),11.78,13.11
6598,13.164050293,11.7811917814,H,MULTIPOINT (13.164050293 11.7811917814),11.78,13.16
6599,13.214050293,11.7811917814,H,MULTIPOINT (13.214050293 11.7811917814),11.78,13.21
6600,13.264050293,11.7811917814,H,MULTIPOINT (13.264050293 11.7811917814),11.78,13.26
6601,13.314050293,11.7811917814,H,MULTIPOINT (13.314050293 11.7811917814),11.78,13.31
6602,13.364050293,11.7811917814,H,MULTIPOINT (13.364050293 11.7811917814),11.78,13.36
6603,13.414050293,11.7811917814,H,MULTIPOINT (13.414050293 11.7811917814),11.78,13.41
6604,13.464050293,11.7811917814,H,MULTIPOINT (13.464050293 11.7811917814),11.78,13.46
6605,13.514050293,11.7811917814,H,MULTIPOINT (13.514050293 11.7811917814),11.78,13.51
6606,13.564050293,11.7811917814,H,MULTIPOINT (13.564050293 11.7811917814),11.78,13.56
6607,13.614050293,11.7811917814,H,MULTIPOINT (13.614050293 11.7811917814),11.78,13.61
6608,13.664050293,11.7811917814,H,MULTIPOINT (13.664050293 11.7811917814),11.78,13.66
6609,13.714050293,11.7811917814,H,MULTIPOINT (13.714050293 11.7811917814),11.78,13.71
6610,13.764050293,11.7811917814,H,MULTIPOINT (13.764050293 11.7811917814),11.78,13.76
6611,13.814050293,11.7811917814,H,MULTIPOINT (13.814050293 11.7811917814),11.78,13.81
6612,13.864050293,11.7811917814,H,MULTIPOINT (13.864050293 11.7811917814),11.78,13.86
6613,13.914050293,11.7811917814,H,MULTIPOINT (13.914050293 11.7811917814),11.78,13.91
6614,13.964050293,11.7811917814,H,MULTIPOINT (13.964050293 11.7811917814),11.78,13.96
6615,14.014050293,11.7811917814,H,MULTIPOINT (14.014050293 11.7811917814),11.78,14.01
6616,14.064050293,11.7811917814,H,MULTIPOINT (14.064050293 11.7811917814),11.78,14.06
6617,14.114050293,11.7811917814,H,MULTIPOINT (14.114050293 11.7811917814),11.78,14.11
6618,14.164050293,11.7811917814,H,MULTIPOINT (14.164050293 11.7811917814),11.78,14.16
6619,14.214050293,11.7811917814,H,MULTIPOINT (14.214050293 11.7811917814),11.78,14.21
6620,14.264050293,11.7811917814,H,MULTIPOINT (14.264050293 11.7811917814),11.78,14.26
6621,14.314050293,11.7811917814,H,MULTIPOINT (14.314050293 11.7811917814),11.78,14.31
6622,14.364050293,11.7811917814,H,MULTIPOINT (14.364050293 11.7811917814),11.78,14.36
6623,14.414050293,11.7811917814,H,MULTIPOINT (14.414050293 11.7811917814),11.78,14.41
6624,14.464050293,11.7811917814,H,MULTIPOINT (14.464050293 11.7811917814),11.78,14.46
6625,14.514050293,11.7811917814,H,MULTIPOINT (14.514050293 11.7811917814),11.78,14.51
6626,14.564050293,11.7811917814,H,MULTIPOINT (14.564050293 11.7811917814),11.78,14.56
6627,3.66405029297,11.7311917814,LM,MULTIPOINT (3.66405029297 11.7311917814),11.73,3.66
6628,3.71405029297,11.7311917814,M,MULTIPOINT (3.71405029297 11.7311917814),11.73,3.71
6629,3.76405029297,11.7311917814,M,MULTIPOINT (3.76405029297 11.7311917814),11.73,3.76
6630,3.81405029297,11.7311917814,M,MULTIPOINT (3.81405029297 11.7311917814),11.73,3.81
6631,3.86405029297,11.7311917814,M,MULTIPOINT (3.86405029297 11.7311917814),11.73,3.86
6632,3.91405029297,11.7311917814,M,MULTIPOINT (3.91405029297 11.7311917814),11.73,3.91
6633,3.96405029297,11.7311917814,M,MULTIPOINT (3.96405029297 11.7311917814),11.73,3.96
6634,4.01405029297,11.7311917814,M,MULTIPOINT (4.01405029297 11.7311917814),11.73,4.01
6635,4.06405029297,11.7311917814,M,MULTIPOINT (4.06405029297 11.7311917814),11.73,4.06
6636,4.11405029297,11.7311917814,LM,MULTIPOINT (4.11405029297 11.7311917814),11.73,4.11
6637,4.16405029297,11.7311917814,LM,MULTIPOINT (4.16405029297 11.7311917814),11.73,4.16
6638,4.21405029297,11.7311917814,M,MULTIPOINT (4.21405029297 11.7311917814),11.73,4.21
6639,4.26405029297,11.7311917814,M,MULTIPOINT (4.26405029297 11.7311917814),11.73,4.26
6640,4.31405029297,11.7311917814,M,MULTIPOINT (4.31405029297 11.7311917814),11.73,4.31
6641,4.36405029297,11.7311917814,M,MULTIPOINT (4.36405029297 11.7311917814),11.73,4.36
6642,4.41405029297,11.7311917814,M,MULTIPOINT (4.41405029297 11.7311917814),11.73,4.41
6643,4.46405029297,11.7311917814,M,MULTIPOINT (4.46405029297 11.7311917814),11.73,4.46
6644,4.51405029297,11.7311917814,L,MULTIPOINT (4.51405029297 11.7311917814),11.73,4.51
6645,4.56405029297,11.7311917814,L,MULTIPOINT (4.56405029297 11.7311917814),11.73,4.56
6646,4.61405029297,11.7311917814,L,MULTIPOINT (4.61405029297 11.7311917814),11.73,4.61
